# Comprimento_de_Onda(Angstrom) Fluxo
6.031784284632862182e+03 3.602437328527133490e-18
6.032787338414655096e+03 3.684524250975058297e-18
6.033790392196449829e+03 3.418437205119306631e-18
6.034793445978242744e+03 3.494811204666633953e-18
6.035796499760036568e+03 3.657738901969672431e-18
6.036799553541830392e+03 3.387739705406851221e-18
6.037802607323624215e+03 3.404108162163203671e-18
6.038805661105417130e+03 3.382164301283090676e-18
6.039808714887211863e+03 3.443315902812757768e-18
6.040811768669004778e+03 3.283112938447468963e-18
6.041814822450798601e+03 3.363464849560563794e-18
6.042817876232592425e+03 3.414908866216461692e-18
6.043820930014385340e+03 3.388581154884970789e-18
6.044823983796179164e+03 3.438069716572793328e-18
6.045827037577973897e+03 3.505651406594141381e-18
6.046830091359766811e+03 3.595973325630337855e-18
6.047833145141559726e+03 3.498227874186784234e-18
6.048836198923354459e+03 3.387168537193883356e-18
6.049839252705147373e+03 3.372112609274499422e-18
6.050842306486942107e+03 3.416768368233480898e-18
6.051845360268735021e+03 3.317678955089681745e-18
6.052848414050529755e+03 3.288844266116695753e-18
6.053851467832322669e+03 3.378417379903378599e-18
6.054854521614115583e+03 3.388846059476140896e-18
6.055857575395910317e+03 3.423436064356117716e-18
6.056860629177704141e+03 3.324836962520409370e-18
6.057863682959497055e+03 3.430548783648308062e-18
6.058866736741290879e+03 3.381110059592391843e-18
6.059869790523084703e+03 3.371604720378391863e-18
6.060872844304877617e+03 3.405748874908202601e-18
6.061875898086672350e+03 3.421130505193779289e-18
6.062878951868465265e+03 3.336263842297370032e-18
6.063882005650259089e+03 3.368345421969779796e-18
6.064885059432052913e+03 3.405578682497169816e-18
6.065888113213846736e+03 3.576281050377594202e-18
6.066891166995639651e+03 3.463448651741685909e-18
6.067894220777434384e+03 3.403890613662102225e-18
6.068897274559227299e+03 3.451094088907747026e-18
6.069900328341020213e+03 3.438147678345526451e-18
6.070903382122814946e+03 3.401356339060392886e-18
6.071906435904609680e+03 3.603456415041798820e-18
6.072909489686402594e+03 3.562686337010285192e-18
6.073912543468195508e+03 3.413194120806639265e-18
6.074915597249990242e+03 3.443120481393042115e-18
6.075918651031783156e+03 3.383100876531653842e-18
6.076921704813576980e+03 3.486402086559419874e-18
6.077924758595370804e+03 3.568765700922243669e-18
6.078927812377164628e+03 3.539209296864805160e-18
6.079930866158957542e+03 3.217330779848730022e-18
6.080933919940751366e+03 3.288377943046368984e-18
6.081936973722545190e+03 3.331524924568053737e-18
6.082940027504339014e+03 3.407060162974252289e-18
6.083943081286132838e+03 3.311401688216169956e-18
6.084946135067925752e+03 3.277894255962871911e-18
6.085949188849719576e+03 3.192308359523847797e-18
6.086952242631513400e+03 3.488876597361872256e-18
6.087955296413307224e+03 3.420932395437072839e-18
6.088958350195100138e+03 3.291708172192507473e-18
6.089961403976894871e+03 3.274626892543287452e-18
6.090964457758687786e+03 3.224316733712046617e-18
6.091967511540482519e+03 3.335291284692160810e-18
6.092970565322275434e+03 3.314990824894037543e-18
6.093973619104070167e+03 3.301485653828037399e-18
6.094976672885863081e+03 3.233959178112577261e-18
6.095979726667655996e+03 3.199979425729511437e-18
6.096982780449450729e+03 3.348262303877604837e-18
6.097985834231244553e+03 3.366299390724629882e-18
6.098988888013037467e+03 3.244196778963839808e-18
6.099991941794831291e+03 3.206457283901567335e-18
6.100994995576625115e+03 3.368905216449325058e-18
6.101998049358418029e+03 3.424946909744945821e-18
6.103001103140212763e+03 3.452302186192380722e-18
6.104004156922005677e+03 3.422909770691380852e-18
6.105007210703799501e+03 3.406801048647370053e-18
6.106010264485593325e+03 3.358589653825329388e-18
6.107013318267386239e+03 3.510652126987330709e-18
6.108016372049180063e+03 3.423651131315381503e-18
6.109019425830974797e+03 3.506944703481868039e-18
6.110022479612767711e+03 3.554224692934173995e-18
6.111025533394560625e+03 3.314750528926090889e-18
6.112028587176355359e+03 3.422734408401519610e-18
6.113031640958148273e+03 3.461756240208402414e-18
6.114034694739943006e+03 3.273780686776645704e-18
6.115037748521735921e+03 3.277036469667654421e-18
6.116040802303530654e+03 3.248872417376295797e-18
6.117043856085323569e+03 3.208780627447075651e-18
6.118046909867117392e+03 3.202363360254889263e-18
6.119049963648911216e+03 3.186979455222628054e-18
6.120053017430705040e+03 3.232590607789108277e-18
6.121056071212497955e+03 3.334782361820287560e-18
6.122059124994291778e+03 3.480230905599468011e-18
6.123062178776085602e+03 3.439658110144048280e-18
6.124065232557879426e+03 3.319077717505508915e-18
6.125068286339673250e+03 3.292663359004853082e-18
6.126071340121466164e+03 3.326527719692467758e-18
6.127074393903259988e+03 3.316232422993479638e-18
6.128077447685054722e+03 3.334158667638422577e-18
6.129080501466847636e+03 3.380489880928130210e-18
6.130083555248640550e+03 3.632560764894477099e-18
6.131086609030435284e+03 3.309068625298464142e-18
6.132089662812228198e+03 3.296373884437612826e-18
6.133092716594021113e+03 3.357094938458446067e-18
6.134095770375815846e+03 3.456821280673911051e-18
6.135098824157610579e+03 3.358540229783729344e-18
6.136101877939403494e+03 3.290488907969604310e-18
6.137104931721196408e+03 3.266663624786239454e-18
6.138107985502991141e+03 3.256165875632328980e-18
6.139111039284784965e+03 3.253966815973856756e-18
6.140114093066577880e+03 3.324361540463344517e-18
6.141117146848371704e+03 3.383836446891366622e-18
6.142120200630165527e+03 3.445252539421897544e-18
6.143123254411958442e+03 3.285102928206118409e-18
6.144126308193752266e+03 3.443808695662686234e-18
6.145129361975546090e+03 3.384105487385599494e-18
6.146132415757339913e+03 3.313687395043807110e-18
6.147135469539133737e+03 3.323462395137499376e-18
6.148138523320926652e+03 3.340097410846247039e-18
6.149141577102720476e+03 3.396676357949720994e-18
6.150144630884515209e+03 3.403401336329777109e-18
6.151147684666308123e+03 3.391766420628759360e-18
6.152150738448101038e+03 3.347952317943050590e-18
6.153153792229895771e+03 3.253433077683606915e-18
6.154156846011690504e+03 3.284983193812451358e-18
6.155159899793483419e+03 3.340980219354994258e-18
6.156162953575276333e+03 3.372368208083778308e-18
6.157166007357071067e+03 3.319696035013392303e-18
6.158169061138863981e+03 3.291055940279509411e-18
6.159172114920656895e+03 3.319744218284073517e-18
6.160175168702451629e+03 3.273444644652796037e-18
6.161178222484245453e+03 3.391356759430392473e-18
6.162181276266038367e+03 3.153981773021815812e-18
6.163184330047832191e+03 3.120915434830161669e-18
6.164187383829626015e+03 3.235902638961770599e-18
6.165190437611419839e+03 3.263393779824817336e-18
6.166193491393213662e+03 3.286603020246983325e-18
6.167196545175006577e+03 3.230241621644610816e-18
6.168199598956800401e+03 3.290036440174537804e-18
6.169202652738594225e+03 3.374317252402106379e-18
6.170205706520387139e+03 3.323400356591557899e-18
6.171208760302180963e+03 3.273310848188715585e-18
6.172211814083975696e+03 3.327859687273831271e-18
6.173214867865768610e+03 3.308498904651568244e-18
6.174217921647561525e+03 3.261309698271489983e-18
6.175220975429356258e+03 3.259729369711207423e-18
6.176224029211150992e+03 3.188926845179731020e-18
6.177227082992943906e+03 3.246113149647972035e-18
6.178230136774736820e+03 3.301513571173711063e-18
6.179233190556531554e+03 3.282083512175146720e-18
6.180236244338325378e+03 3.322100235463777678e-18
6.181239298120118292e+03 3.286320124477490189e-18
6.182242351901912116e+03 3.248602342906297233e-18
6.183245405683705940e+03 3.210855196423358645e-18
6.184248459465498854e+03 3.138632816370434969e-18
6.185251513247292678e+03 3.144027274735199539e-18
6.186254567029086502e+03 3.233339206243468767e-18
6.187257620810880326e+03 3.430833954164485719e-18
6.188260674592674150e+03 3.477727443475576272e-18
6.189263728374467064e+03 3.521341368453047210e-18
6.190266782156260888e+03 3.596770727740838974e-18
6.191269835938055621e+03 3.360740116622814121e-18
6.192272889719848536e+03 3.449094793367206358e-18
6.193275943501641450e+03 3.363998587850813636e-18
6.194278997283436183e+03 3.502426229385797126e-18
6.195282051065229098e+03 3.342714610304364819e-18
6.196285104847022012e+03 3.253091658885775653e-18
6.197288158628816745e+03 3.231801270689579550e-18
6.198291212410611479e+03 3.350067832359654958e-18
6.199294266192404393e+03 3.400551699119531929e-18
6.200297319974197308e+03 3.420094047886250346e-18
6.201300373755992041e+03 3.398483954383302498e-18
6.202303427537785865e+03 3.315128757261180761e-18
6.203306481319578779e+03 3.125739758957724065e-18
6.204309535101372603e+03 3.180071049541738305e-18
6.205312588883166427e+03 3.265654878029231037e-18
6.206315642664960251e+03 3.180209602294340937e-18
6.207318696446754075e+03 3.438701268970477565e-18
6.208321750228546989e+03 3.178653055176669278e-18
6.209324804010340813e+03 3.322468537631516913e-18
6.210327857792134637e+03 3.524089676038254644e-18
6.211330911573927551e+03 3.526661380562682007e-18
6.212333965355721375e+03 3.358971397678022610e-18
6.213337019137516108e+03 3.246691142100993463e-18
6.214340072919309023e+03 3.236551148562012173e-18
6.215343126701101937e+03 3.401314566439458958e-18
6.216346180482896671e+03 3.208286180235922079e-18
6.217349234264691404e+03 3.270282333171005812e-18
6.218352288046484318e+03 3.293064334806788162e-18
6.219355341828277233e+03 3.159225891310248870e-18
6.220358395610071966e+03 3.394342674646555765e-18
6.221361449391864880e+03 3.538900344906016605e-18
6.222364503173657795e+03 3.390363729105022563e-18
6.223367556955452528e+03 3.149032958212064186e-18
6.224370610737246352e+03 3.232073413111109496e-18
6.225373664519039266e+03 3.303232245691443117e-18
6.226376718300833090e+03 3.290180162805968893e-18
6.227379772082626914e+03 3.193060059905505361e-18
6.228382825864420738e+03 3.172615257090491590e-18
6.229385879646214562e+03 3.188008674699797159e-18
6.230388933428007476e+03 3.115478583459003757e-18
6.231391987209801300e+03 3.205243603147798905e-18
6.232395040991596034e+03 3.249855728329468208e-18
6.233398094773388948e+03 3.228840584482099126e-18
6.234401148555181862e+03 3.260965384341514785e-18
6.235404202336976596e+03 3.265881525517070567e-18
6.236407256118769510e+03 3.316165628159015981e-18
6.237410309900562424e+03 3.296876189864585652e-18
6.238413363682357158e+03 3.204189361457100071e-18
6.239416417464151891e+03 3.233116487863538864e-18
6.240419471245944806e+03 3.317467196852868170e-18
6.241422525027737720e+03 3.367864002853273934e-18
6.242425578809532453e+03 3.265066339023399558e-18
6.243428632591326277e+03 3.311790049513763603e-18
6.244431686373119192e+03 3.355475939204526653e-18
6.245434740154913015e+03 3.387947120945448893e-18
6.246437793936706839e+03 3.492836724544469876e-18
6.247440847718499754e+03 3.317357595421704894e-18
6.248443901500293578e+03 3.519127833133855307e-18
6.249446955282087401e+03 3.355896560546009868e-18
6.250450009063881225e+03 3.501033670824564104e-18
6.251453062845675049e+03 3.681046370089579092e-18
6.252456116627467964e+03 3.673064077178442375e-18
6.253459170409261787e+03 3.715127865687988939e-18
6.254462224191056521e+03 3.518640210162755298e-18
6.255465277972849435e+03 3.398401443117200333e-18
6.256468331754642350e+03 3.391474012282221865e-18
6.257471385536437083e+03 3.329425746968547291e-18
6.258474439318231816e+03 3.162912014914938299e-18
6.259477493100024731e+03 3.216512284632608801e-18
6.260480546881817645e+03 3.284464137978074333e-18
6.261483600663612378e+03 3.263712037565497113e-18
6.262486654445405293e+03 3.252759752664988750e-18
6.263489708227198207e+03 3.149188674962377293e-18
6.264492762008992941e+03 3.228016712591996310e-18
6.265495815790786764e+03 3.215339549319161746e-18
6.266498869572579679e+03 3.268721236559965111e-18
6.267501923354373503e+03 3.296426823996816220e-18
6.268504977136167327e+03 3.208152383771841627e-18
6.269508030917961150e+03 3.250858684822188755e-18
6.270511084699754974e+03 3.250863027520404658e-18
6.271514138481547889e+03 3.236366480490259710e-18
6.272517192263341713e+03 3.237144030266059556e-18
6.273520246045135536e+03 3.181640831549210813e-18
6.274523299826928451e+03 3.146877532330904134e-18
6.275526353608722275e+03 3.118529845943558737e-18
6.276529407390517008e+03 3.037215096597452181e-18
6.277532461172309922e+03 2.965336823679350565e-18
6.278535514954102837e+03 2.986745291907988613e-18
6.279538568735897570e+03 3.006238216633106986e-18
6.280541622517692304e+03 2.960303429651965392e-18
6.281544676299485218e+03 3.055290440547807804e-18
6.282547730081278132e+03 3.051110903707730493e-18
6.283550783863072866e+03 3.056932807654031840e-18
6.284553837644866690e+03 3.102007326798118286e-18
6.285556891426659604e+03 3.005812425412795315e-18
6.286559945208453428e+03 3.096413311110575298e-18
6.287562998990247252e+03 3.039632738732791543e-18
6.288566052772040166e+03 3.137510332279200511e-18
6.289569106553833990e+03 3.140683397108953925e-18
6.290572160335627814e+03 3.088671314167385236e-18
6.291575214117421638e+03 3.002993600680367735e-18
6.292578267899215462e+03 3.102678790660358206e-18
6.293581321681008376e+03 3.112000288983218275e-18
6.294584375462802200e+03 3.083008849284153485e-18
6.295587429244596933e+03 3.274953422090092759e-18
6.296590483026389848e+03 3.362315275304268224e-18
6.297593536808182762e+03 3.538357300833875542e-18
6.298596590589977495e+03 3.031427313851418647e-18
6.299599644371770410e+03 3.331728617793894920e-18
6.300602698153563324e+03 3.260866122668008422e-18
6.301605751935358057e+03 3.296264696596755826e-18
6.302608805717152791e+03 3.599746509994498491e-18
6.303611859498945705e+03 3.031816088739318570e-18
6.304614913280738620e+03 3.364669844917900418e-18
6.305617967062533353e+03 3.053835016260020752e-18
6.306621020844327177e+03 3.178348859506402902e-18
6.307624074626120091e+03 3.160178596580756819e-18
6.308627128407913915e+03 3.209373715946276172e-18
6.309630182189707739e+03 3.199407016745624742e-18
6.310633235971501563e+03 3.206816280287415349e-18
6.311636289753295387e+03 3.132114426348363973e-18
6.312639343535088301e+03 3.169932089978522707e-18
6.313642397316882125e+03 3.145353865642581457e-18
6.314645451098675949e+03 3.195755841521815678e-18
6.315648504880468863e+03 3.236279626525941642e-18
6.316651558662262687e+03 3.275302905898896414e-18
6.317654612444057420e+03 3.256405551214816220e-18
6.318657666225850335e+03 3.268772728553096537e-18
6.319660720007643249e+03 3.233140269306149763e-18
6.320663773789437982e+03 3.109022231982874237e-18
6.321666827571232716e+03 3.229935771613119334e-18
6.322669881353025630e+03 3.128822867895862337e-18
6.323672935134818545e+03 3.144669994071153242e-18
6.324675988916613278e+03 3.210674664254668947e-18
6.325679042698406192e+03 3.235253922566375887e-18
6.326682096480199107e+03 3.140453440898664183e-18
6.327685150261993840e+03 3.249286628068031725e-18
6.328688204043787664e+03 3.296572614579778691e-18
6.329691257825580578e+03 3.161474168215167999e-18
6.330694311607374402e+03 3.197621340598275893e-18
6.331697365389168226e+03 3.150741499767292465e-18
6.332700419170962050e+03 3.187790919403542574e-18
6.333703472952755874e+03 3.188951453802954472e-18
6.334706526734548788e+03 3.197923468317010887e-18
6.335709580516342612e+03 3.262888579265700574e-18
6.336712634298137345e+03 3.257612200933377949e-18
6.337715688079930260e+03 3.157790526152316228e-18
6.338718741861723174e+03 3.184244589322374606e-18
6.339721795643517908e+03 3.256126791348385850e-18
6.340724849425310822e+03 3.247219710512414848e-18
6.341727903207103736e+03 3.177335563256025443e-18
6.342730956988898470e+03 3.100057041708871385e-18
6.343734010770693203e+03 3.182671912182758162e-18
6.344737064552486117e+03 3.273573684828354309e-18
6.345740118334279032e+03 3.130685471840178617e-18
6.346743172116073765e+03 3.196193626861009368e-18
6.347746225897867589e+03 3.168329013951394939e-18
6.348749279679660503e+03 3.258810992436120424e-18
6.349752333461454327e+03 3.270153706585753816e-18
